Book	Smell_Word	Smell_Source	Quality	Full_Sentence
dtae2751	Geruch	Blätter	angenehmen	Die Blätter sind gleichsam in lange Fäden zerschnitten , dunckelgrün , von angenehmen Geruch , eines süssen und gewürtzhaftigen Geschmacks .
dtae2751	Geruch	Blätter	angenehmen	Die Blätter sind gleichsam in lange Fäden zerschnitten , dunckelgrün , von angenehmen Geruch , eines süssen und gewürtzhaftigen Geschmacks .
dtae2751	Geruch		starcken	Darauf folgen lange , platte , zugespitzte Schoten , die sehen als wie Hörner , sind voller Samen , bey nahe in Gestalt der Rauten oder geschobenen Viereck , mit einer Kerbe , gelb von Farbe , schleimiger Substantz , von starcken Geruch und unangenehmen Geschmack .
dtae2751	riechen		sauer	Die dicksten sind die besten , die in den hartzigen Bäumen sich aufhalten , und sauer riechen .
dtae2751	Geruch	sie	angenehmen	Wann die Blüte vergangen , so erscheinet eine runde oder ovale Frucht , die ist voll Saft , und hat bald die Gestalt einer Brombeere , ist anfangs grün , hernachmahls weiß und endlich roth , wann sie reiff worden : sie hat einen angenehmen Geruch , und einen lieblichen , niedlichen und weinhaftigen Geschmack .
dtae2751	Geruch	sie	angenehmen	Wann die Blüte vergangen , so erscheinet eine runde oder ovale Frucht , die ist voll Saft , und hat bald die Gestalt einer Brombeere , ist anfangs grün , hernachmahls weiß und endlich roth , wann sie reiff worden : sie hat einen angenehmen Geruch , und einen lieblichen , niedlichen und weinhaftigen Geschmack .
dtae2751	riechen|riechen|Geruch	Fragaria|Erdbeeren	wol|gut|annehmlichen	Fragaria kommt von fragrare , wol riechen / gut riechen / dieweil die Erdbeeren einen annehmlichen Geruch haben , daran sich einer erquicken kan .
dtae2751	riechen|riechen|Geruch	Fragaria|Erdbeeren	wol|gut|annehmlichen	Fragaria kommt von fragrare , wol riechen / gut riechen / dieweil die Erdbeeren einen annehmlichen Geruch haben , daran sich einer erquicken kan .
dtae2751	Geruch		sehr angenehmen erquickenden	Framboesia , frantzösisch , Framboise , teutsch , Himbeer , Hindbeeren , ist eine Gattung zahmer Brombeeren , oder eine Frucht , ein gut Theil dicker , als die Erdbeer , rund und ein wenig rauch , bestehet aus gar vielen Beeren , die gantz auf und an einander gefüget sind , und gemeiniglich roth aussehen , von sehr angenehmen erquickenden Geruch , voll süsses und weinhaftiges Saftes , deren iede ein Samenkörnlein in sich hält .
dtae2751	riechen|Geruchhaben	Framboesia	wol|wunderguten	Framboesia , kommt von fragrare , wol riechen , dieweil die Hindbeeren einen wunderguten Geruchhaben .
dtae2751	riechen|Geruchhaben	Framboesia	wol|wunderguten	Framboesia , kommt von fragrare , wol riechen , dieweil die Hindbeeren einen wunderguten Geruchhaben .
dtae2751	Geruch	Blüten	starcken	Die Blüten wachsen auf den Spitzen der Zweige , sind schön und groß , stehen daran gleich als wie Aehren , und sind fünffblätterich , weiß und etwas purpurfarbig , und mit viel duncklen purpurfarbigen Streiffen gezeichnet , dabey sich auch noch acht bis zehen krumme purpurfarbige Fäslein oder Stamina befinden ; und haben einen starcken Geruch .
dtae2751	Geruch	Blüten	starcken	Die Blüten wachsen auf den Spitzen der Zweige , sind schön und groß , stehen daran gleich als wie Aehren , und sind fünffblätterich , weiß und etwas purpurfarbig , und mit viel duncklen purpurfarbigen Streiffen gezeichnet , dabey sich auch noch acht bis zehen krumme purpurfarbige Fäslein oder Stamina befinden ; und haben einen starcken Geruch .
dtae2751	Geruch	Wurtzeln	ziemlich starcken	Die Wurtzeln sind lang , ein wenig dicker , als der kleine Finger , weiß , von ziemlich starcken Geruch , und etwas bitter von Geschmack .
dtae2751	Geruch	Wurtzeln	ziemlich starcken	Die Wurtzeln sind lang , ein wenig dicker , als der kleine Finger , weiß , von ziemlich starcken Geruch , und etwas bitter von Geschmack .
dtae2751	Geruch		unannehmlichen	Er findet sich bald in Stücken und Klumpen , bald wie Pulver oder Staub , ist schwartz von Farbe , von sehr bitteren Geschmack und unannehmlichen Geruch : führet viel flüchtiges und fixes Saltz .
dtae2751	Geruch		lieblich	Die guten und die ohne Schaden mögen gebrauchet werden , sind die , welche in einer Nacht auf den Mistbeeten aufzuschiessen pflegen , und sollen von mittelmäßiger Grösse seyn , etwa wie eine Kastanie , fleischig und fein völlig , obenher weiß , unten röthlicht , fein veste , die dannoch leichtlich brechen , innewendig voll Marck , und lieblich von Geschmack und Geruch .
dtae2751	riecht		lieblich	Anfangs wächset er auf seinem Stiele gantz rund , als wie ein Knopf , hernach breitet er sich aus , wird allmählich grösser , und wie ein Hut , ist fleischig und schwammig , oben weiß und unten röthlicht , zarte , bricht leichtlich , riecht lieblich , und schmeckt gut .
dtae2751	riechet	Biltz	wol	Ist ein kleiner Biltz , so groß wie eine Erbse , riechet wol und ist gut zu essen .
dtae2751	riechet	Biltz	wol	Ist ein kleiner Biltz , so groß wie eine Erbse , riechet wol und ist gut zu essen .
dtae2751	Geruch	Biltz	lieblichen	Dieser Biltz hat einen lieblichen Geruch , und ist ein niedliches Gerichte : führet viel Oel und flüchtiges Saltz bey sich .
dtae2751	Geruch	Biltz	lieblichen	Dieser Biltz hat einen lieblichen Geruch , und ist ein niedliches Gerichte : führet viel Oel und flüchtiges Saltz bey sich .
dtae2751	Geruch		ohne	Die Blüte ist weiß und ohne Geruch : der Samen auch gar klein .
dtae2751	Geruch	Sie	weit stärckern|gewürtzhaftigern	Sie ist harte , aus - und inwendig röthlicht , und hat einen weit stärckern und gewürtzhaftigern Geruch und Geschmack , als wie der grössere Galgand .
dtae2751	Geruch	Sie	weit stärckern|gewürtzhaftigern	Sie ist harte , aus - und inwendig röthlicht , und hat einen weit stärckern und gewürtzhaftigern Geruch und Geschmack , als wie der grössere Galgand .
dtae2751	Geruch	diejenige|welche	gutem	Man soll diejenige erwehlen , welche fein völlig und frisch ist , hoch von Farbe , dicht und von gutem Geruch , dabey eines gewürtzhaftigen beißigen Geschmackes .
dtae2751	Geruch	diejenige|welche	gutem	Man soll diejenige erwehlen , welche fein völlig und frisch ist , hoch von Farbe , dicht und von gutem Geruch , dabey eines gewürtzhaftigen beißigen Geschmackes .
dtae2751	Geruch	Galbanum	starcken	Galbanum ist ein Gummi , von welchem wir zwey Sorten zugeführt bekommen : eine in Tropfen , von starcken Geruch , bittern und etwas scharffen Geschmack .
dtae2751	Geruch	Galbanum	starcken	Galbanum ist ein Gummi , von welchem wir zwey Sorten zugeführt bekommen : eine in Tropfen , von starcken Geruch , bittern und etwas scharffen Geschmack .
dtae2751	Geruch	dasjenige	starcken	Man muß aber dasjenige erwehlen , welches feine schöne , trockne Tropfen sind , gelb und reine , von starcken Geruch und bittern Geschmack .
dtae2751	Geruch	dasjenige	starcken	Man muß aber dasjenige erwehlen , welches feine schöne , trockne Tropfen sind , gelb und reine , von starcken Geruch und bittern Geschmack .
dtae2751	Geruch	dasselbige		Man muß dasselbige erwehlen , welches am reinsten und am meisten trocken ist , gelblicht von Farbe und stinckend , welcher Geruch sein rechtes wesentliches Stücke ist für die Weiber und deren Beschwerungen .
dtae2751	Geruch		häßlichen	Er hat einen häßlichen Geruch : führet viel flüchtiges Saltz und Oel .
dtae2751	riechen	Blüten	ein wenig	Der Blüten sind eine grosse Zahl ; sie sind klein , weiß , und , wie die an der Aparine in vier Stücklein zertheilet , riechen ein wenig , wann sie warm gemachet werden .
dtae2751	riechen	Blüten	ein wenig	Der Blüten sind eine grosse Zahl ; sie sind klein , weiß , und , wie die an der Aparine in vier Stücklein zertheilet , riechen ein wenig , wann sie warm gemachet werden .
dtae2751	riechet	Sein|Fell	nicht unangenehm	Sein gantzes Fell ist mit weichen , wolligen Haaren bedecket , auch mit schwartzen oder braunen Flecken gezeichnet , und riechet nicht unangenehm .
dtae2751	riechet	Sein|Fell	nicht unangenehm	Sein gantzes Fell ist mit weichen , wolligen Haaren bedecket , auch mit schwartzen oder braunen Flecken gezeichnet , und riechet nicht unangenehm .
dtae2751	riechen	Blätter		Die Blätter entspriessen eines theils aus seiner Wurtzel , die andern aber aus den Knoten an den Aesten und den Zweigen , sitzen auf langen röthlichten Stielen , sind rauch und bey nahe wie das Kraut der Matricaria zerschnitten , riechen als wie Pastinacken , wann man sie zerquetscht , u .
dtae2751	Geruch		üblen	Das gantze Gewächse ist mit einem gelben Saft erfüllet , der einen üblen Geruch hat , und bitter schmeckt .
dtae2751	Geruch	Kraut	etwas würtzhaftigen	Dieses Kraut wächst an dem Seestrande , hat einen etwas würtzhaftigen Geruch , beynahe wie die Srœchas citrina , und einen in etwas saltzigen Geschmack : führet viel Oel und Saltz .
dtae2751	Geruch	Kraut	etwas würtzhaftigen	Dieses Kraut wächst an dem Seestrande , hat einen etwas würtzhaftigen Geruch , beynahe wie die Srœchas citrina , und einen in etwas saltzigen Geschmack : führet viel Oel und Saltz .
dtae2751	Geruch	Blätter	starcken	Die Blätter kommen dem Hopfen an Gestalt so ziemlich bey , sind glatt und adrig , am Rande ausgezackt , von einer schönen grünen Farbe , stehen eins ums andre dem Stengel , etwan drey Finger weit von einander , haben einen starcken Geruch und etwas , scharffen Geschmack , und an dem Stiele ein Paar kleine Höhen , wie ein Hirsekorn so groß und grün .
dtae2751	Geruch	Blätter	starcken	Die Blätter kommen dem Hopfen an Gestalt so ziemlich bey , sind glatt und adrig , am Rande ausgezackt , von einer schönen grünen Farbe , stehen eins ums andre dem Stengel , etwan drey Finger weit von einander , haben einen starcken Geruch und etwas , scharffen Geschmack , und an dem Stiele ein Paar kleine Höhen , wie ein Hirsekorn so groß und grün .
dtae2751	riechen	Samen	gut	Wann die Frucht zunimmt , so wird sie fleischig , oval und schier so dick wie ein Granatenapfel , bekom ̅ t auch eben eine solche Farbe , wann sie vollkommen reiff ist worden , hat aber keine Krone , und ist mit säuerlichen Safte angefüllet ; beschliesset einen Hauffen ovalrunde Samen , die als wie Chagrinleder sehen , und gut riechen .
dtae2751	riechen	Samen	gut	Wann die Frucht zunimmt , so wird sie fleischig , oval und schier so dick wie ein Granatenapfel , bekom ̅ t auch eben eine solche Farbe , wann sie vollkommen reiff ist worden , hat aber keine Krone , und ist mit säuerlichen Safte angefüllet ; beschliesset einen Hauffen ovalrunde Samen , die als wie Chagrinleder sehen , und gut riechen .
dtae2751	Geruchs	Wurtzeln	süßlichten	Die Wurtzeln kriechen herum , sind knotig , stracks zu zerbrechen , fasig , bleich und eines süßlichten Geruchs .
dtae2751	Geruchs	Wurtzeln	süßlichten	Die Wurtzeln kriechen herum , sind knotig , stracks zu zerbrechen , fasig , bleich und eines süßlichten Geruchs .
dtae2751	Geruch	Guacatene	ohne	Guacatene , Monard , ist ein kleines weißlichtes Kräutlein , das in Neuspanien zu wachsen pflegt und dem Bergpoley ziemlich ähnlich siehet , alleine ohne Geruch ist .
dtae2751	Geruch	Guacatene	ohne	Guacatene , Monard , ist ein kleines weißlichtes Kräutlein , das in Neuspanien zu wachsen pflegt und dem Bergpoley ziemlich ähnlich siehet , alleine ohne Geruch ist .
dtae2751	riechend	Gummi	wol	Wann er gerissen wird , so rinnet ein hartziges Gummi heraus , das ist braun und röthlicht , sauber und gleissend , gar brüchig und wol riechend , von scharffen Geschmack und wird Gummi Guajacum , frantzösisch , Gomme de Gayac , teutsch , Frantzosenholtzhartz , genennet .
dtae2751	riechend	Gummi	wol	Wann er gerissen wird , so rinnet ein hartziges Gummi heraus , das ist braun und röthlicht , sauber und gleissend , gar brüchig und wol riechend , von scharffen Geschmack und wird Gummi Guajacum , frantzösisch , Gomme de Gayac , teutsch , Frantzosenholtzhartz , genennet .
dtae2751	Geruch		guten	Das Hartz des Frantzosenholtzes soll rein und gleissend seyn , durchsichtig , braunröthlicht , gantz brüchig , und muß einen guten Geruch von sich geben , wann man drauf kratzet , oder es aufs Feuer legt , dabey auch einen scharffen Geschmack haben .
dtae2751	Geruchs	Rinde	guten	Dessen Rinde ist glatt und gleich , von Farbe röthlichtgrün , eines guten Geruchs und herben Geschmacks .
dtae2751	Geruchs	Rinde	guten	Dessen Rinde ist glatt und gleich , von Farbe röthlichtgrün , eines guten Geruchs und herben Geschmacks .
dtae2751	Geruch	Blumen	gutem	Zwischen denenselben und den Blättern entspriessen kleine Stiele , darauf stehen Blumen , die so groß sind wie die Quittenblüten , weiß und von gutem Geruch .
dtae2751	Geruch	Blumen	gutem	Zwischen denenselben und den Blättern entspriessen kleine Stiele , darauf stehen Blumen , die so groß sind wie die Quittenblüten , weiß und von gutem Geruch .
dtae2751	riechet	Frucht|Marcks	lieblichen	Die Frucht ist viel dicker als ein Apfel , rund , iedoch ungleich und höckerig , braun von Farbe , voll weich und gelben , wolriechenden Marcks , und von süssen lieblichen Geschmack , riechet als wie frisch gebacken Brod : das nennen sie Guiticoroya .
dtae2751	riechet	Frucht|Marcks	lieblichen	Die Frucht ist viel dicker als ein Apfel , rund , iedoch ungleich und höckerig , braun von Farbe , voll weich und gelben , wolriechenden Marcks , und von süssen lieblichen Geschmack , riechet als wie frisch gebacken Brod : das nennen sie Guiticoroya .
dtae2751	Geruch	Gewächs	starcken annehmlichen	Das gantze Gewächs hat einen starcken annehmlichen Geruch : es wächst an sandigen , trocknen und dürren Orten : führet viel Saltz und Oel .
dtae2751	Geruch	Gewächs	starcken annehmlichen	Das gantze Gewächs hat einen starcken annehmlichen Geruch : es wächst an sandigen , trocknen und dürren Orten : führet viel Saltz und Oel .
dtae2751	Geruch		starcken	In warmen Ländern , wie in Italien , in Lanquedoc und in Provence , werden die stärcksten Stämme dieser Epheubäume aufgerissen , damit das Gummi oder Hartz aus selben rinnen möge , das wird in kurtzer Zeit gantz trocken , und Gummi Hederæ , frantzösisch , Gomme de Lierre , teutsch , Epheugummi oder Epheuhartz , genannt ; und muß schön röthlichtgelbe sehen , durchsichtig seyn , einen starcken Geruch und scharffen gewürtzhaftigen Geschmack haben .
dtae2751	Geruch	Kraut	ziemlich starcken	Das gantze Kraut hat einen ziemlich starcken Geruch und bitteren Geschmack : wächset an dunckeln , schattigen Orten , an den Mauern und in den Hecken .
dtae2751	Geruch	Kraut	ziemlich starcken	Das gantze Kraut hat einen ziemlich starcken Geruch und bitteren Geschmack : wächset an dunckeln , schattigen Orten , an den Mauern und in den Hecken .
dtae2751	Geruch		ziemlich lieblichen	Dieses Kraut hat einen ziemlich lieblichen Geruch : wächset an bergichten Orten , z .
dtae2751	Geruch	Wurtzel	starcken	Die Wurtzel ist dick , lang und fleischig , von starcken Geruch , eines gewürtzhaftigen , bittern und scharffen Geschmacks .
dtae2751	Geruch	Wurtzel	starcken	Die Wurtzel ist dick , lang und fleischig , von starcken Geruch , eines gewürtzhaftigen , bittern und scharffen Geschmacks .
dtae2751	Geruch|Geruch	Blätter	nicht gar unangenehmen|etwas bitteren	Ist eine Art Ranunculi , oder ein Kraut , welches aus seiner Wurtzel einige kleine , schwancke Stengel treibet , die sind streiffig , und daran sitzen , als wie Fenchel , zart zerkerbte Blätter , welche einen nicht gar unangenehmen Geruch haben , wann sie zerknirschet werden , zusamt einem etwas bitteren Geruch .
dtae2751	Geruch|Geruch	Blätter	nicht gar unangenehmen|etwas bitteren	Ist eine Art Ranunculi , oder ein Kraut , welches aus seiner Wurtzel einige kleine , schwancke Stengel treibet , die sind streiffig , und daran sitzen , als wie Fenchel , zart zerkerbte Blätter , welche einen nicht gar unangenehmen Geruch haben , wann sie zerknirschet werden , zusamt einem etwas bitteren Geruch .
dtae2751	Geruch	Blumen	keinem sonderlichen	Die Blumen sind schön , gelb , auf Rosenart , von keinem sonderlichen Geruch , bestehen iedwede aus sechszehn länglichten , gestreifft und zugespitzten Blättern , die an der Spitze ein wenig zackigt sind , in einem Kreise stehen und einen Hauffen schöner Fäslein umgeben .
